Date,Stop_1,Stop_2,Year,Month,Distance,Seats,Flights,Revenue_Percent,Passengers,Route,Crutch,Type
1-Mar-20,GET,PER,2020,3,370,,,,,Geraldton - Perth,15,Regional
1-Apr-20,GET,PER,2020,4,370,,,,,Geraldton - Perth,16,Regional
1-May-20,GET,PER,2020,5,370,,,,,Geraldton - Perth,17,Regional
1-Jun-20,GET,PER,2020,6,370,,,,,Geraldton - Perth,18,Regional
1-Jul-20,GET,PER,2020,7,370,,,,,Geraldton - Perth,19,Regional
1-Aug-20,GET,PER,2020,8,370,,,,,Geraldton - Perth,20,Regional
1-Sep-20,GET,PER,2020,9,370,,,,,Geraldton - Perth,21,Regional
1-Oct-20,GET,PER,2020,10,370,,,,,Geraldton - Perth,22,Regional
1-Nov-20,GET,PER,2020,11,370,,,,,Geraldton - Perth,23,Regional
1-Dec-20,GET,PER,2020,12,370,,,,,Geraldton - Perth,24,Regional
1-Jan-21,GET,PER,2021,1,370,,,,,Geraldton - Perth,25,Regional
1-Feb-21,GET,PER,2021,2,370,,,,,Geraldton - Perth,26,Regional
1-Mar-21,GET,PER,2021,3,370,,,,,Geraldton - Perth,27,Regional
1-Apr-21,GET,PER,2021,4,370,,,,,Geraldton - Perth,28,Regional
1-May-21,GET,PER,2021,5,370,,,,,Geraldton - Perth,29,Regional
1-Jun-21,GET,PER,2021,6,370,,,,,Geraldton - Perth,30,Regional
1-Jan-19,HBA,MEL,2019,1,618,207296,1128,79,164170,Hobart - Melbourne,1,Metropolitian
1-Feb-19,HBA,MEL,2019,2,618,172134,927,83,142073,Hobart - Melbourne,2,Metropolitian
1-Mar-19,HBA,MEL,2019,3,618,190438,1024,79,150729,Hobart - Melbourne,3,Metropolitian
1-Apr-19,HBA,MEL,2019,4,618,171098,937,82,140404,Hobart - Melbourne,4,Metropolitian
1-May-19,HBA,MEL,2019,5,618,155625,862,77,119933,Hobart - Melbourne,5,Metropolitian
1-Jun-19,HBA,MEL,2019,6,618,157343,867,79,123930,Hobart - Melbourne,6,Metropolitian
1-Jul-19,HBA,MEL,2019,7,618,168857,924,79,132737,Hobart - Melbourne,7,Metropolitian
1-Aug-19,HBA,MEL,2019,8,618,156037,863,80,125053,Hobart - Melbourne,8,Metropolitian
1-Sep-19,HBA,MEL,2019,9,618,159610,877,79,126315,Hobart - Melbourne,9,Metropolitian
1-Oct-19,HBA,MEL,2019,10,618,171306,939,83,142101,Hobart - Melbourne,10,Metropolitian
1-Nov-19,HBA,MEL,2019,11,618,173746,946,84,145555,Hobart - Melbourne,11,Metropolitian
1-Dec-19,HBA,MEL,2019,12,618,201119,1107,78,157181,Hobart - Melbourne,12,Metropolitian
1-Jan-20,HBA,MEL,2020,1,618,199133,1095,84,166385,Hobart - Melbourne,13,Metropolitian
1-Feb-20,HBA,MEL,2020,2,618,174480,948,78,135458,Hobart - Melbourne,14,Metropolitian
1-Mar-20,HBA,MEL,2020,3,618,138577,772,65,90499,Hobart - Melbourne,15,Metropolitian
1-Apr-20,HBA,MEL,2020,4,618,,,,,Hobart - Melbourne,16,Metropolitian
1-May-20,HBA,MEL,2020,5,618,,,,,Hobart - Melbourne,17,Metropolitian
1-Jun-20,HBA,MEL,2020,6,618,,,,,Hobart - Melbourne,18,Metropolitian
1-Jul-20,HBA,MEL,2020,7,618,,,,,Hobart - Melbourne,19,Metropolitian
1-Aug-20,HBA,MEL,2020,8,618,,,,,Hobart - Melbourne,20,Metropolitian
1-Sep-20,HBA,MEL,2020,9,618,,,,,Hobart - Melbourne,21,Metropolitian
1-Oct-20,HBA,MEL,2020,10,618,,,,,Hobart - Melbourne,22,Metropolitian
1-Nov-20,HBA,MEL,2020,11,618,,,,,Hobart - Melbourne,23,Metropolitian
1-Dec-20,HBA,MEL,2020,12,618,84457,489,65,54520,Hobart - Melbourne,24,Metropolitian
1-Jan-21,HBA,MEL,2021,1,618,111654,673,66,73873,Hobart - Melbourne,25,Metropolitian
1-Feb-21,HBA,MEL,2021,2,618,61032,393,61,37140,Hobart - Melbourne,26,Metropolitian
1-Mar-21,HBA,MEL,2021,3,618,93956,588,71,66634,Hobart - Melbourne,27,Metropolitian
1-Apr-21,HBA,MEL,2021,4,618,122830,771,74,90794,Hobart - Melbourne,28,Metropolitian
1-May-21,HBA,MEL,2021,5,618,101446,644,68,69388,Hobart - Melbourne,29,Metropolitian
1-Jun-21,HBA,MEL,2021,6,618,48164,304,41,19600,Hobart - Melbourne,30,Metropolitian
1-Jan-19,HBA,SYD,2019,1,"1,039",90427,530,83,75075,Hobart - Sydney,1,Metropolitian
1-Feb-19,HBA,SYD,2019,2,"1,039",71591,422,85,60754,Hobart - Sydney,2,Metropolitian
1-Mar-19,HBA,SYD,2019,3,"1,039",75493,448,83,62746,Hobart - Sydney,3,Metropolitian
1-Apr-19,HBA,SYD,2019,4,"1,039",73450,464,83,60849,Hobart - Sydney,4,Metropolitian
1-May-19,HBA,SYD,2019,5,"1,039",62304,407,79,49211,Hobart - Sydney,5,Metropolitian
1-Jun-19,HBA,SYD,2019,6,"1,039",65517,421,79,51946,Hobart - Sydney,6,Metropolitian
1-Jul-19,HBA,SYD,2019,7,"1,039",71638,456,80,57081,Hobart - Sydney,7,Metropolitian
1-Aug-19,HBA,SYD,2019,8,"1,039",60202,393,81,48865,Hobart - Sydney,8,Metropolitian
1-Sep-19,HBA,SYD,2019,9,"1,039",67917,434,82,55974,Hobart - Sydney,9,Metropolitian
1-Oct-19,HBA,SYD,2019,10,"1,039",75840,479,85,64377,Hobart - Sydney,10,Metropolitian
1-Nov-19,HBA,SYD,2019,11,"1,039",80372,492,84,67200,Hobart - Sydney,11,Metropolitian
1-Dec-19,HBA,SYD,2019,12,"1,039",93307,569,80,74819,Hobart - Sydney,12,Metropolitian
1-Jan-20,HBA,SYD,2020,1,"1,039",87473,539,88,76832,Hobart - Sydney,13,Metropolitian
1-Feb-20,HBA,SYD,2020,2,"1,039",76967,470,79,60943,Hobart - Sydney,14,Metropolitian
1-Mar-20,HBA,SYD,2020,3,"1,039",58464,356,69,40098,Hobart - Sydney,15,Metropolitian
1-Apr-20,HBA,SYD,2020,4,"1,039",,,,,Hobart - Sydney,16,Metropolitian
1-May-20,HBA,SYD,2020,5,"1,039",,,,,Hobart - Sydney,17,Metropolitian
1-Jun-20,HBA,SYD,2020,6,"1,039",,,,,Hobart - Sydney,18,Metropolitian
1-Jul-20,HBA,SYD,2020,7,"1,039",,,,,Hobart - Sydney,19,Metropolitian
1-Aug-20,HBA,SYD,2020,8,"1,039",,,,,Hobart - Sydney,20,Metropolitian
1-Sep-20,HBA,SYD,2020,9,"1,039",,,,,Hobart - Sydney,21,Metropolitian
1-Oct-20,HBA,SYD,2020,10,"1,039",,,,,Hobart - Sydney,22,Metropolitian
1-Nov-20,HBA,SYD,2020,11,"1,039",32730,197,66,21429,Hobart - Sydney,23,Metropolitian
1-Dec-20,HBA,SYD,2020,12,"1,039",59530,346,50,30020,Hobart - Sydney,24,Metropolitian
1-Jan-21,HBA,SYD,2021,1,"1,039",,,,,Hobart - Sydney,25,Metropolitian
1-Feb-21,HBA,SYD,2021,2,"1,039",36548,200,67,24565,Hobart - Sydney,26,Metropolitian
1-Mar-21,HBA,SYD,2021,3,"1,039",68829,390,62,42399,Hobart - Sydney,27,Metropolitian
1-Apr-21,HBA,SYD,2021,4,"1,039",78120,444,75,58251,Hobart - Sydney,28,Metropolitian
1-May-21,HBA,SYD,2021,5,"1,039",63148,364,72,45354,Hobart - Sydney,29,Metropolitian
1-Jun-21,HBA,SYD,2021,6,"1,039",62043,351,74,45971,Hobart - Sydney,30,Metropolitian
1-Jan-19,HTI,MEL,2019,1,,,,,,Hamilton Island - Melbourne,1,Regional
1-Feb-19,HTI,MEL,2019,2,,,,,,Hamilton Island - Melbourne,2,Regional
1-Mar-19,HTI,MEL,2019,3,,,,,,Hamilton Island - Melbourne,3,Regional
1-Apr-19,HTI,MEL,2019,4,,,,,,Hamilton Island - Melbourne,4,Regional
1-May-19,HTI,MEL,2019,5,,,,,,Hamilton Island - Melbourne,5,Regional
1-Jun-19,HTI,MEL,2019,6,,,,,,Hamilton Island - Melbourne,6,Regional
1-Jul-19,HTI,MEL,2019,7,,,,,,Hamilton Island - Melbourne,7,Regional
1-Aug-19,HTI,MEL,2019,8,,,,,,Hamilton Island - Melbourne,8,Regional
1-Sep-19,HTI,MEL,2019,9,,,,,,Hamilton Island - Melbourne,9,Regional
1-Oct-19,HTI,MEL,2019,10,,,,,,Hamilton Island - Melbourne,10,Regional
1-Nov-19,HTI,MEL,2019,11,"1,965",11866,68,69,8232,Hamilton Island - Melbourne,11,Regional
1-Dec-19,HTI,MEL,2019,12,"1,965",12148,71,67,8078,Hamilton Island - Melbourne,12,Regional
1-Jan-20,HTI,MEL,2020,1,"1,965",13112,76,72,9378,Hamilton Island - Melbourne,13,Regional
1-Feb-20,HTI,MEL,2020,2,"1,965",8645,50,52,4499,Hamilton Island - Melbourne,14,Regional
1-Mar-20,HTI,MEL,2020,3,"1,965",6570,38,56,3655,Hamilton Island - Melbourne,15,Regional
1-Apr-20,HTI,MEL,2020,4,"1,965",,,,,Hamilton Island - Melbourne,16,Regional
1-May-20,HTI,MEL,2020,5,"1,965",,,,,Hamilton Island - Melbourne,17,Regional
1-Jun-20,HTI,MEL,2020,6,"1,965",,,,,Hamilton Island - Melbourne,18,Regional
1-Jul-20,HTI,MEL,2020,7,"1,965",,,,,Hamilton Island - Melbourne,19,Regional
1-Aug-20,HTI,MEL,2020,8,"1,965",,,,,Hamilton Island - Melbourne,20,Regional
1-Sep-20,HTI,MEL,2020,9,"1,965",,,,,Hamilton Island - Melbourne,21,Regional
1-Oct-20,HTI,MEL,2020,10,"1,965",,,,,Hamilton Island - Melbourne,22,Regional
1-Nov-20,HTI,MEL,2020,11,"1,965",,,,,Hamilton Island - Melbourne,23,Regional
1-Dec-20,HTI,MEL,2020,12,"1,965",,,,,Hamilton Island - Melbourne,24,Regional
1-Jan-21,HTI,MEL,2021,1,"1,965",,,,,Hamilton Island - Melbourne,25,Regional
1-Feb-21,HTI,MEL,2021,2,"1,965",,,,,Hamilton Island - Melbourne,26,Regional
1-Mar-21,HTI,MEL,2021,3,"1,965",,,,,Hamilton Island - Melbourne,27,Regional
1-Apr-21,HTI,MEL,2021,4,"1,965",,,,,Hamilton Island - Melbourne,28,Regional
1-May-21,HTI,MEL,2021,5,"1,965",,,,,Hamilton Island - Melbourne,29,Regional
1-Jun-21,HTI,MEL,2021,6,"1,965",,,,,Hamilton Island - Melbourne,30,Regional
1-Jan-19,HTI,SYD,2019,1,"1,526",30187,182,71,21393,Hamilton Island - Sydney,1,Regional
1-Feb-19,HTI,SYD,2019,2,"1,526",19135,118,76,14563,Hamilton Island - Sydney,2,Regional
1-Mar-19,HTI,SYD,2019,3,"1,526",21628,134,66,14258,Hamilton Island - Sydney,3,Regional
1-Apr-19,HTI,SYD,2019,4,"1,526",24637,154,70,17244,Hamilton Island - Sydney,4,Regional
1-May-19,HTI,SYD,2019,5,"1,526",18568,122,65,12030,Hamilton Island - Sydney,5,Regional
1-Jun-19,HTI,SYD,2019,6,"1,526",19070,122,61,11665,Hamilton Island - Sydney,6,Regional
1-Jul-19,HTI,SYD,2019,7,"1,526",26024,161,73,19092,Hamilton Island - Sydney,7,Regional
1-Aug-19,HTI,SYD,2019,8,"1,526",22577,137,75,17004,Hamilton Island - Sydney,8,Regional
1-Sep-19,HTI,SYD,2019,9,"1,526",26662,161,77,20531,Hamilton Island - Sydney,9,Regional
1-Oct-19,HTI,SYD,2019,10,"1,526",28397,172,84,23928,Hamilton Island - Sydney,10,Regional
1-Nov-19,HTI,SYD,2019,11,"1,526",24872,155,79,19656,Hamilton Island - Sydney,11,Regional
1-Dec-19,HTI,SYD,2019,12,"1,526",28442,175,77,21953,Hamilton Island - Sydney,12,Regional
1-Jan-20,HTI,SYD,2020,1,"1,526",30228,184,84,25257,Hamilton Island - Sydney,13,Regional
1-Feb-20,HTI,SYD,2020,2,"1,526",20984,134,69,14529,Hamilton Island - Sydney,14,Regional
1-Mar-20,HTI,SYD,2020,3,"1,526",19100,121,62,11840,Hamilton Island - Sydney,15,Regional
1-Apr-20,HTI,SYD,2020,4,"1,526",,,,,Hamilton Island - Sydney,16,Regional
1-May-20,HTI,SYD,2020,5,"1,526",,,,,Hamilton Island - Sydney,17,Regional
1-Jun-20,HTI,SYD,2020,6,"1,526",,,,,Hamilton Island - Sydney,18,Regional
1-Jul-20,HTI,SYD,2020,7,"1,526",,,,,Hamilton Island - Sydney,19,Regional
1-Aug-20,HTI,SYD,2020,8,"1,526",,,,,Hamilton Island - Sydney,20,Regional
1-Sep-20,HTI,SYD,2020,9,"1,526",,,,,Hamilton Island - Sydney,21,Regional
1-Oct-20,HTI,SYD,2020,10,"1,526",,,,,Hamilton Island - Sydney,22,Regional
1-Nov-20,HTI,SYD,2020,11,"1,526",,,,,Hamilton Island - Sydney,23,Regional
1-Dec-20,HTI,SYD,2020,12,"1,526",,,,,Hamilton Island - Sydney,24,Regional
1-Jan-21,HTI,SYD,2021,1,"1,526",,,,,Hamilton Island - Sydney,25,Regional
1-Feb-21,HTI,SYD,2021,2,"1,526",,,,,Hamilton Island - Sydney,26,Regional
1-Mar-21,HTI,SYD,2021,3,"1,526",24674,139,68,16783,Hamilton Island - Sydney,27,Regional
1-Apr-21,HTI,SYD,2021,4,"1,526",32442,183,63,20499,Hamilton Island - Sydney,28,Regional
1-May-21,HTI,SYD,2021,5,"1,526",27568,156,71,19673,Hamilton Island - Sydney,29,Regional
1-Jun-21,HTI,SYD,2021,6,"1,526",28078,159,57,16100,Hamilton Island - Sydney,30,Regional
1-Jan-19,KGI,PER,2019,1,538,38290,302,58,22016,Kalgoorlie - Perth,1,Regional
1-Feb-19,KGI,PER,2019,2,538,39294,308,56,22058,Kalgoorlie - Perth,2,Regional
1-Mar-19,KGI,PER,2019,3,538,43262,338,53,23095,Kalgoorlie - Perth,3,Regional
1-Apr-19,KGI,PER,2019,4,538,42654,342,50,21356,Kalgoorlie - Perth,4,Regional
1-May-19,KGI,PER,2019,5,538,46476,365,53,24567,Kalgoorlie - Perth,5,Regional
1-Jun-19,KGI,PER,2019,6,538,42861,353,51,21962,Kalgoorlie - Perth,6,Regional
1-Jul-19,KGI,PER,2019,7,538,41988,338,55,23169,Kalgoorlie - Perth,7,Regional
1-Aug-19,KGI,PER,2019,8,538,44777,356,56,25205,Kalgoorlie - Perth,8,Regional
1-Sep-19,KGI,PER,2019,9,538,41511,329,56,23207,Kalgoorlie - Perth,9,Regional
1-Oct-19,KGI,PER,2019,10,538,42529,331,62,26547,Kalgoorlie - Perth,10,Regional
1-Nov-19,KGI,PER,2019,11,538,34002,285,70,23775,Kalgoorlie - Perth,11,Regional
1-Dec-19,KGI,PER,2019,12,538,33031,280,64,21255,Kalgoorlie - Perth,12,Regional
1-Jan-20,KGI,PER,2020,1,538,37003,311,53,19502,Kalgoorlie - Perth,13,Regional
1-Feb-20,KGI,PER,2020,2,538,36442,305,57,20786,Kalgoorlie - Perth,14,Regional
1-Mar-20,KGI,PER,2020,3,538,36596,309,46,16909,Kalgoorlie - Perth,15,Regional
1-Apr-20,KGI,PER,2020,4,538,10070,82,31,3122,Kalgoorlie - Perth,16,Regional
1-May-20,KGI,PER,2020,5,538,3850,34,53,2037,Kalgoorlie - Perth,17,Regional
1-Jun-20,KGI,PER,2020,6,538,7158,55,63,4515,Kalgoorlie - Perth,18,Regional
1-Jul-20,KGI,PER,2020,7,538,14320,108,64,9100,Kalgoorlie - Perth,19,Regional
1-Aug-20,KGI,PER,2020,8,538,21004,142,59,12387,Kalgoorlie - Perth,20,Regional
1-Sep-20,KGI,PER,2020,9,538,27522,187,53,14545,Kalgoorlie - Perth,21,Regional
1-Oct-20,KGI,PER,2020,10,538,34464,238,52,17964,Kalgoorlie - Perth,22,Regional
1-Nov-20,KGI,PER,2020,11,538,33862,249,54,18421,Kalgoorlie - Perth,23,Regional
1-Dec-20,KGI,PER,2020,12,538,33302,240,54,18087,Kalgoorlie - Perth,24,Regional
1-Jan-21,KGI,PER,2021,1,538,31532,248,48,15102,Kalgoorlie - Perth,25,Regional
1-Feb-21,KGI,PER,2021,2,538,29536,222,50,14748,Kalgoorlie - Perth,26,Regional
1-Mar-21,KGI,PER,2021,3,538,35968,272,63,22633,Kalgoorlie - Perth,27,Regional
1-Apr-21,KGI,PER,2021,4,538,32472,257,62,20150,Kalgoorlie - Perth,28,Regional
1-May-21,KGI,PER,2021,5,538,34480,263,64,21932,Kalgoorlie - Perth,29,Regional
1-Jun-21,KGI,PER,2021,6,538,35608,268,61,21528,Kalgoorlie - Perth,30,Regional
1-Jan-19,KTA,PER,2019,1,"1,250",59686,524,59,35364,Karratha - Perth,1,Regional
1-Feb-19,KTA,PER,2019,2,"1,250",53667,468,62,33476,Karratha - Perth,2,Regional
1-Mar-19,KTA,PER,2019,3,"1,250",55473,490,64,35250,Karratha - Perth,3,Regional
1-Apr-19,KTA,PER,2019,4,"1,250",60062,491,65,39160,Karratha - Perth,4,Regional
1-May-19,KTA,PER,2019,5,"1,250",65454,524,61,39743,Karratha - Perth,5,Regional
1-Jun-19,KTA,PER,2019,6,"1,250",57627,468,64,36877,Karratha - Perth,6,Regional
1-Jul-19,KTA,PER,2019,7,"1,250",61950,512,68,42382,Karratha - Perth,7,Regional
1-Aug-19,KTA,PER,2019,8,"1,250",61517,500,67,40901,Karratha - Perth,8,Regional
1-Sep-19,KTA,PER,2019,9,"1,250",59222,489,70,41667,Karratha - Perth,9,Regional
1-Oct-19,KTA,PER,2019,10,"1,250",64756,518,67,43237,Karratha - Perth,10,Regional
1-Nov-19,KTA,PER,2019,11,"1,250",66408,488,61,40590,Karratha - Perth,11,Regional
1-Dec-19,KTA,PER,2019,12,"1,250",63016,475,60,37576,Karratha - Perth,12,Regional
1-Jan-20,KTA,PER,2020,1,"1,250",66942,510,58,38754,Karratha - Perth,13,Regional
1-Feb-20,KTA,PER,2020,2,"1,250",61976,440,57,35546,Karratha - Perth,14,Regional
1-Mar-20,KTA,PER,2020,3,"1,250",58231,409,47,27615,Karratha - Perth,15,Regional
1-Apr-20,KTA,PER,2020,4,"1,250",12447,93,26,3229,Karratha - Perth,16,Regional
1-May-20,KTA,PER,2020,5,"1,250",5404,44,47,2522,Karratha - Perth,17,Regional
1-Jun-20,KTA,PER,2020,6,"1,250",10318,72,65,6706,Karratha - Perth,18,Regional
1-Jul-20,KTA,PER,2020,7,"1,250",22528,162,71,15957,Karratha - Perth,19,Regional
1-Aug-20,KTA,PER,2020,8,"1,250",32494,220,63,20551,Karratha - Perth,20,Regional
1-Sep-20,KTA,PER,2020,9,"1,250",55038,347,55,30324,Karratha - Perth,21,Regional
1-Oct-20,KTA,PER,2020,10,"1,250",60076,376,53,31780,Karratha - Perth,22,Regional
1-Nov-20,KTA,PER,2020,11,"1,250",61500,363,49,30228,Karratha - Perth,23,Regional
1-Dec-20,KTA,PER,2020,12,"1,250",61678,384,47,29104,Karratha - Perth,24,Regional
1-Jan-21,KTA,PER,2021,1,"1,250",57800,365,46,26847,Karratha - Perth,25,Regional
1-Feb-21,KTA,PER,2021,2,"1,250",54071,333,39,21246,Karratha - Perth,26,Regional
1-Mar-21,KTA,PER,2021,3,"1,250",64176,388,54,34328,Karratha - Perth,27,Regional
1-Apr-21,KTA,PER,2021,4,"1,250",59852,364,54,32570,Karratha - Perth,28,Regional
1-May-21,KTA,PER,2021,5,"1,250",60720,373,59,36036,Karratha - Perth,29,Regional
1-Jun-21,KTA,PER,2021,6,"1,250",60722,380,61,36881,Karratha - Perth,30,Regional
1-Jan-19,LST,MEL,2019,1,476,129787,903,75,97718,Launceston - Melbourne,1,Regional
1-Feb-19,LST,MEL,2019,2,476,97607,728,83,81329,Launceston - Melbourne,2,Regional
1-Mar-19,LST,MEL,2019,3,476,110874,821,78,86676,Launceston - Melbourne,3,Regional
1-Apr-19,LST,MEL,2019,4,476,110394,793,80,87744,Launceston - Melbourne,4,Regional
1-May-19,LST,MEL,2019,5,476,87500,685,79,69263,Launceston - Melbourne,5,Regional
1-Jun-19,LST,MEL,2019,6,476,88192,671,74,65493,Launceston - Melbourne,6,Regional
1-Jul-19,LST,MEL,2019,7,476,97174,733,79,77062,Launceston - Melbourne,7,Regional
1-Aug-19,LST,MEL,2019,8,476,80740,640,84,67814,Launceston - Melbourne,8,Regional
1-Sep-19,LST,MEL,2019,9,476,87294,682,80,70054,Launceston - Melbourne,9,Regional
1-Oct-19,LST,MEL,2019,10,476,98372,756,82,80299,Launceston - Melbourne,10,Regional
1-Nov-19,LST,MEL,2019,11,476,99307,746,84,83126,Launceston - Melbourne,11,Regional
1-Dec-19,LST,MEL,2019,12,476,119364,860,78,92582,Launceston - Melbourne,12,Regional
1-Jan-20,LST,MEL,2020,1,476,119580,861,84,100569,Launceston - Melbourne,13,Regional
1-Feb-20,LST,MEL,2020,2,476,100658,741,76,76723,Launceston - Melbourne,14,Regional
1-Mar-20,LST,MEL,2020,3,476,76030,618,67,51238,Launceston - Melbourne,15,Regional
1-Apr-20,LST,MEL,2020,4,476,,,,,Launceston - Melbourne,16,Regional
1-May-20,LST,MEL,2020,5,476,,,,,Launceston - Melbourne,17,Regional
1-Jun-20,LST,MEL,2020,6,476,,,,,Launceston - Melbourne,18,Regional
1-Jul-20,LST,MEL,2020,7,476,,,,,Launceston - Melbourne,19,Regional
1-Aug-20,LST,MEL,2020,8,476,,,,,Launceston - Melbourne,20,Regional
1-Sep-20,LST,MEL,2020,9,476,,,,,Launceston - Melbourne,21,Regional
1-Oct-20,LST,MEL,2020,10,476,,,,,Launceston - Melbourne,22,Regional
1-Nov-20,LST,MEL,2020,11,476,,,,,Launceston - Melbourne,23,Regional
1-Dec-20,LST,MEL,2020,12,476,55558,481,69,38122,Launceston - Melbourne,24,Regional
1-Jan-21,LST,MEL,2021,1,476,79208,573,60,47282,Launceston - Melbourne,25,Regional
1-Feb-21,LST,MEL,2021,2,476,41064,358,56,22818,Launceston - Melbourne,26,Regional
1-Mar-21,LST,MEL,2021,3,476,66176,534,66,43804,Launceston - Melbourne,27,Regional
1-Apr-21,LST,MEL,2021,4,476,96665,696,68,66162,Launceston - Melbourne,28,Regional
1-May-21,LST,MEL,2021,5,476,74465,568,65,48489,Launceston - Melbourne,29,Regional
1-Jun-21,LST,MEL,2021,6,476,31751,314,45,14314,Launceston - Melbourne,30,Regional
1-Jan-19,LST,SYD,2019,1,914,44434,246,84,37451,Launceston - Sydney,1,Regional
1-Feb-19,LST,SYD,2019,2,914,28912,160,87,25053,Launceston - Sydney,2,Regional
1-Mar-19,LST,SYD,2019,3,914,31754,176,85,26877,Launceston - Sydney,3,Regional
1-Apr-19,LST,SYD,2019,4,914,32090,179,83,26692,Launceston - Sydney,4,Regional
1-May-19,LST,SYD,2019,5,914,20675,115,85,17559,Launceston - Sydney,5,Regional
1-Jun-19,LST,SYD,2019,6,914,20414,114,82,16763,Launceston - Sydney,6,Regional
1-Jul-19,LST,SYD,2019,7,914,27787,154,85,23691,Launceston - Sydney,7,Regional
1-Aug-19,LST,SYD,2019,8,914,20326,114,89,18085,Launceston - Sydney,8,Regional
1-Sep-19,LST,SYD,2019,9,914,23930,134,87,20893,Launceston - Sydney,9,Regional
1-Oct-19,LST,SYD,2019,10,914,26968,150,91,24452,Launceston - Sydney,10,Regional
1-Nov-19,LST,SYD,2019,11,914,27770,154,88,24381,Launceston - Sydney,11,Regional
1-Dec-19,LST,SYD,2019,12,914,39126,215,84,32734,Launceston - Sydney,12,Regional
1-Jan-20,LST,SYD,2020,1,914,33809,187,90,30423,Launceston - Sydney,13,Regional
1-Feb-20,LST,SYD,2020,2,914,29080,161,84,24345,Launceston - Sydney,14,Regional
1-Mar-20,LST,SYD,2020,3,914,22708,126,73,16551,Launceston - Sydney,15,Regional
1-Apr-20,LST,SYD,2020,4,914,,,,,Launceston - Sydney,16,Regional
1-May-20,LST,SYD,2020,5,914,,,,,Launceston - Sydney,17,Regional
1-Jun-20,LST,SYD,2020,6,914,,,,,Launceston - Sydney,18,Regional
1-Jul-20,LST,SYD,2020,7,914,,,,,Launceston - Sydney,19,Regional
1-Aug-20,LST,SYD,2020,8,914,,,,,Launceston - Sydney,20,Regional
1-Sep-20,LST,SYD,2020,9,914,,,,,Launceston - Sydney,21,Regional
1-Oct-20,LST,SYD,2020,10,914,,,,,Launceston - Sydney,22,Regional
1-Nov-20,LST,SYD,2020,11,914,15664,86,65,10247,Launceston - Sydney,23,Regional
1-Dec-20,LST,SYD,2020,12,914,31808,186,56,17870,Launceston - Sydney,24,Regional
1-Jan-21,LST,SYD,2021,1,914,,,,,Launceston - Sydney,25,Regional
1-Feb-21,LST,SYD,2021,2,914,24212,132,61,14735,Launceston - Sydney,26,Regional
1-Mar-21,LST,SYD,2021,3,914,34296,198,69,23660,Launceston - Sydney,27,Regional
1-Apr-21,LST,SYD,2021,4,914,34238,204,81,27769,Launceston - Sydney,28,Regional
1-May-21,LST,SYD,2021,5,914,22116,138,82,18042,Launceston - Sydney,29,Regional
1-Jun-21,LST,SYD,2021,6,914,21428,130,81,17287,Launceston - Sydney,30,Regional
1-Jan-19,MCY,MEL,2019,1,"1,454",58132,326,85,49420,Melbourne - Sunshine Coast,1,Regional
1-Feb-19,MCY,MEL,2019,2,"1,454",40395,226,81,32503,Melbourne - Sunshine Coast,2,Regional
1-Mar-19,MCY,MEL,2019,3,"1,454",47958,269,84,40452,Melbourne - Sunshine Coast,3,Regional
1-Apr-19,MCY,MEL,2019,4,"1,454",60360,336,85,51308,Melbourne - Sunshine Coast,4,Regional
1-May-19,MCY,MEL,2019,5,"1,454",44159,247,84,37219,Melbourne - Sunshine Coast,5,Regional
1-Jun-19,MCY,MEL,2019,6,"1,454",44832,250,86,38329,Melbourne - Sunshine Coast,6,Regional
1-Jul-19,MCY,MEL,2019,7,"1,454",58464,324,89,52068,Melbourne - Sunshine Coast,7,Regional
1-Aug-19,MCY,MEL,2019,8,"1,454",54060,300,91,49073,Melbourne - Sunshine Coast,8,Regional
1-Sep-19,MCY,MEL,2019,9,"1,454",58842,327,93,54506,Melbourne - Sunshine Coast,9,Regional
1-Oct-19,MCY,MEL,2019,10,"1,454",58356,324,92,53697,Melbourne - Sunshine Coast,10,Regional
1-Nov-19,MCY,MEL,2019,11,"1,454",53662,300,90,48444,Melbourne - Sunshine Coast,11,Regional
1-Dec-19,MCY,MEL,2019,12,"1,454",59852,336,85,50997,Melbourne - Sunshine Coast,12,Regional
1-Jan-20,MCY,MEL,2020,1,"1,454",50026,282,91,45517,Melbourne - Sunshine Coast,13,Regional
1-Feb-20,MCY,MEL,2020,2,"1,454",42168,236,84,35354,Melbourne - Sunshine Coast,14,Regional
1-Mar-20,MCY,MEL,2020,3,"1,454",37840,212,76,28603,Melbourne - Sunshine Coast,15,Regional
1-Apr-20,MCY,MEL,2020,4,"1,454",,,,,Melbourne - Sunshine Coast,16,Regional
1-May-20,MCY,MEL,2020,5,"1,454",,,,,Melbourne - Sunshine Coast,17,Regional
1-Jun-20,MCY,MEL,2020,6,"1,454",,,,,Melbourne - Sunshine Coast,18,Regional
1-Jul-20,MCY,MEL,2020,7,"1,454",,,,,Melbourne - Sunshine Coast,19,Regional
1-Aug-20,MCY,MEL,2020,8,"1,454",,,,,Melbourne - Sunshine Coast,20,Regional
1-Sep-20,MCY,MEL,2020,9,"1,454",,,,,Melbourne - Sunshine Coast,21,Regional
1-Oct-20,MCY,MEL,2020,10,"1,454",,,,,Melbourne - Sunshine Coast,22,Regional
1-Nov-20,MCY,MEL,2020,11,"1,454",,,,,Melbourne - Sunshine Coast,23,Regional
